"","sessid","drug","volume","concentration","infusion","infusion_bino","region","dosage","infusion_side","fof_ppc","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT","lottery_side","pro_right_delta_ev","choose_right"
"1",194283,"control",0,0,"control",0,"Control","0","L","control",23823347,4,0.5,3,1,"BotR","BotL","surebet",0.95984,20.1621,36,"lose",6,1,6,60,0,1,5.70291,0,0,36,6,0.95984,2154,"2021-01-06 14:43:25.8767",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,9,"surebet",0,0.521124590886332,"BotR",-12,0
"2",194283,"control",0,0,"control",0,"Control","0","L","control",23823365,4,0.5,3,1,"BotR","BotL","surebet",0.26206,10.3524,36,"lose",7,1,7,60,0,0,9.57675,0,0,36,7,0.26206,2154,"2021-01-06 14:43:52.8123",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.777068527842011,"BotR",-12,0
"3",194283,"control",0,0,"control",0,"Control","0","L","control",23823381,16,0.5,3,1,"BotR","BotL","surebet",0.242688,0.743318,36,"win",8,1,8,60,0,0,4.84781,1,0,36,8,0.242688,2154,"2021-01-06 14:44:06.9558",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.853865345266003,"BotR",60,0
"4",194283,"control",0,0,"control",0,"Control","0","L","control",23823397,0,0.5,3,1,"BotR","BotL","surebet",0.267786,0.264062,36,"lose",9,1,9,60,0,1,3.50016,0,0,36,9,0.267786,2154,"2021-01-06 14:44:18.1056",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.755453858947179,"BotR",-36,0
"5",194283,"control",0,0,"control",0,"Control","0","L","control",23823409,0,0.5,3,1,"BotR","BotL","surebet",0.306843,0.875859,36,"lose",10,1,10,60,0,1,3.91624,1,0,36,10,0.306843,2154,"2021-01-06 14:44:29.9692",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.619305796892632,"BotR",-36,0
"6",194283,"control",0,0,"control",0,"Control","0","L","control",23823431,0,0.5,3,1,"BotR","BotL","surebet",0.31065,1.76193,36,"win",11,1,11,60,0,1,7.32603,1,0,36,11,0.31065,2154,"2021-01-06 14:44:53.1254",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.606975136508748,"BotR",-36,0
"7",194283,"control",0,0,"control",0,"Control","0","L","control",23823445,32,0.5,3,1,"BotR","BotL","lottery",0.394882,0.675225,0,"lose",12,1,12,60,0,0,3.80451,0,0,0,12,0.394882,2154,"2021-01-06 14:45:04.2556",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.367055026924487,"BotR",156,1
"8",194283,"control",0,0,"control",0,"Control","0","L","control",23823467,16,0.5,3,1,"BotR","BotL","lottery",0.492591,2.99991,192,"win",13,1,13,60,0,1,8.55111,0,0,192,13,0.492591,2154,"2021-01-06 14:45:23.5231",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.145962797900868,"BotR",60,1
"9",194283,"control",0,0,"control",0,"Control","0","L","control",23823525,2,0.5,3,1,"BotR","BotL","surebet",0.30213,0.842022,36,"win",15,1,15,60,0,0,5.17041,0,0,36,15,0.30213,2154,"2021-01-06 14:46:17.6101",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.634784624690288,"BotR",-24,0
"10",194283,"control",0,0,"control",0,"Control","0","L","control",23823545,32,0.5,3,1,"BotR","BotL","lottery",0.752948,0.647912,384,"win",16,1,16,60,0,0,7.95885,1,0,384,16,0.752948,2154,"2021-01-06 14:46:35.5586",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.278354155291977,"BotR",156,1
"11",194283,"control",0,0,"control",0,"Control","0","L","control",23823565,4,0.5,3,1,"BotR","BotL","surebet",0.312979,2.0202,36,"win",17,1,17,60,0,1,6.95102,0,0,36,17,0.312979,2154,"2021-01-06 14:46:51.9360",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,384,0,1,"lottery_win",1,-0.599505917380867,"BotR",-12,0
"12",194283,"control",0,0,"control",0,"Control","0","L","control",23823779,32,0.5,3,1,"BotR","BotL","lottery",0.310366,1.53287,0,"lose",19,1,19,60,0,0,6.79822,0,0,0,19,0.310366,2154,"2021-01-06 14:49:55.1717",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.607889766791376,"BotR",156,1
"13",194283,"control",0,0,"control",0,"Control","0","L","control",23823923,32,0.5,3,1,"BotR","BotL","lottery",0.765227,21.7598,0,"lose",22,1,22,60,0,1,3.84267,0,0,0,22,0.765227,2154,"2021-01-06 14:51:50.4753",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,9,"surebet",0,0.294530508817989,"BotR",156,1
"14",194283,"control",0,0,"control",0,"Control","0","L","control",23824075,2,0.5,3,1,"BotR","BotL","surebet",0.421781,0.907321,36,"lose",26,1,26,60,0,0,3.23233,4,0,36,26,0.421781,2154,"2021-01-06 14:53:43.9893",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,9,"surebet",0,-0.30115579103338,"BotR",-24,0
"15",194283,"control",0,0,"control",0,"Control","0","L","control",23824193,8,0.5,3,1,"BotR","BotL","surebet",0.327256,5.46853,36,"win",29,1,29,60,0,1,5.72946,0,0,36,29,0.327256,2154,"2021-01-06 14:55:32.8771",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,9,"surebet",0,-0.554899273789948,"BotR",12,0
"16",194283,"control",0,0,"control",0,"Control","0","L","control",23824225,32,0.5,3,1,"BotR","BotL","lottery",0.560627,3.88101,0,"lose",31,1,31,60,0,0,3.81147,0,0,0,31,0.560627,2154,"2021-01-06 14:56:05.6746",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,384,1,1,"lottery_win",1,-0.0165862127647076,"BotR",156,1
"17",194283,"control",0,0,"control",0,"Control","0","L","control",23824651,4,0.5,3,1,"BotR","BotL","surebet",0.425327,28.8883,36,"lose",33,1,34,60,0,0,9.09683,0,0,36,34,0.425327,2154,"2021-01-06 15:02:55.5678",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,9,"surebet",0,-0.292783728174818,"BotR",-12,0
"18",194283,"control",0,0,"control",0,"Control","0","L","control",23824659,16,0.5,3,1,"BotR","BotL","lottery",0.346223,0.24168,0,"lose",34,1,35,60,0,0,3.96813,0,0,0,35,0.346223,2154,"2021-01-06 15:03:06.3588",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.498558936896721,"BotR",60,1
"19",194283,"control",0,0,"control",0,"Control","0","L","control",23824671,16,0.5,3,1,"BotR","BotL","lottery",0.729526,0.153578,0,"lose",35,1,36,60,0,1,3.93631,0,0,0,36,0.729526,2154,"2021-01-06 15:03:17.5094",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,0.246752995159167,"BotR",60,1
"20",194283,"control",0,0,"control",0,"Control","0","L","control",23824687,8,0.5,3,1,"BotR","BotL","surebet",0.369963,5.25118,36,"win",36,1,37,60,0,0,3.96174,0,0,36,37,0.369963,2154,"2021-01-06 15:03:34.2798",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.432239012380514,"BotR",12,0
"21",194283,"control",0,0,"control",0,"Control","0","L","control",23824797,0,0.5,3,1,"BotR","BotL","surebet",0.318214,0.786219,36,"win",39,1,40,60,0,1,4.95343,0,0,36,40,0.318214,2154,"2021-01-06 15:05:37.7914",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.582917900596767,"BotR",-36,0
"22",194283,"control",0,0,"control",0,"Control","0","L","control",23824811,0,0.5,3,1,"BotR","BotL","surebet",0.425301,0.135673,36,"win",40,1,41,60,0,0,4.77815,0,0,36,41,0.425301,2154,"2021-01-06 15:05:49.9399",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.292844859480179,"BotR",-36,0
"23",194283,"control",0,0,"control",0,"Control","0","L","control",23824835,8,0.5,3,1,"BotR","BotL","surebet",0.659466,0.487879,36,"lose",41,1,42,60,0,1,8.37243,1,0,36,42,0.659466,2154,"2021-01-06 15:06:13.6632",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.145788403602222,"BotR",12,0
"24",194283,"control",0,0,"control",0,"Control","0","L","control",23824853,8,0.5,3,1,"BotR","BotL","surebet",0.411764,2.9432,36,"lose",42,1,43,60,0,1,9.22669,0,0,36,43,0.411764,2154,"2021-01-06 15:06:33.2991",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.3251916433244,"BotR",12,0
"25",194283,"control",0,0,"control",0,"Control","0","L","control",23824943,4,0.5,3,1,"BotR","BotL","surebet",0.442667,16.6513,36,"win",45,1,46,60,0,0,7.95589,0,0,36,46,0.442667,2154,"2021-01-06 15:08:09.7151",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.252824218638417,"BotR",-12,0
"26",194283,"control",0,0,"control",0,"Control","0","L","control",23824963,8,0.5,3,1,"BotR","BotL","lottery",0.446157,2.61065,96,"win",46,1,47,60,0,1,4.1601,0,0,96,47,0.446157,2154,"2021-01-06 15:08:25.2979",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,-0.244971105004944,"BotR",12,1
"27",194283,"control",0,0,"control",0,"Control","0","L","control",23824981,16,0.5,3,1,"BotR","BotL","lottery",0.285078,1.04546,0,"lose",47,1,48,60,0,0,6.05436,0,0,0,48,0.285078,2154,"2021-01-06 15:08:38.9190",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,96,1,1,"lottery_win",1,-0.692879185983965,"BotR",60,1
"28",194283,"control",0,0,"control",0,"Control","0","L","control",23824997,16,0.5,3,1,"BotR","BotL","lottery",0.63326,0.459146,192,"win",48,1,49,60,0,1,3.10823,0,0,192,49,0.63326,2154,"2021-01-06 15:08:52.8014",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,0.105239067290169,"BotR",60,1
"29",194283,"control",0,0,"control",0,"Control","0","L","control",23825027,8,0.5,3,1,"BotR","BotL","lottery",0.718055,0.233681,0,"lose",49,1,50,60,0,1,9.77083,1,0,0,50,0.718055,2154,"2021-01-06 15:09:19.2300",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,192,1,1,"lottery_win",1,0.230904154767325,"BotR",12,1
"30",194283,"control",0,0,"control",0,"Control","0","L","control",23825069,32,0.5,3,1,"BotR","BotL","lottery",0.550173,25.5351,0,"lose",50,1,51,60,0,0,3.58287,0,0,0,51,0.550173,2154,"2021-01-06 15:09:55.1295",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.0354092387964389,"BotR",156,1
"31",194283,"control",0,0,"control",0,"Control","0","L","control",23825087,2,0.5,3,1,"BotR","BotL","surebet",0.358165,0.707239,36,"win",52,1,53,60,0,0,3.10479,0,0,36,53,0.358165,2154,"2021-01-06 15:10:15.8485",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.464648238941951,"BotR",-24,0
"32",194283,"control",0,0,"control",0,"Control","0","L","control",23825133,2,0.5,3,1,"BotR","BotL","surebet",0.425641,2.30431,36,"lose",55,1,56,60,0,0,5.28246,0,0,36,56,0.425641,2154,"2021-01-06 15:11:27.1951",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.292045745044428,"BotR",-24,0
"33",194283,"control",0,0,"control",0,"Control","0","L","control",23825215,4,0.5,3,1,"BotR","BotL","surebet",0.346651,25.9356,36,"win",57,1,58,60,0,0,5.92385,0,0,36,58,0.346651,2154,"2021-01-06 15:13:22.3554",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,9,"surebet",0,-0.497323502880038,"BotR",-12,0
"34",194283,"control",0,0,"control",0,"Control","0","L","control",23825231,2,0.5,3,1,"BotR","BotL","lottery",1.42067,0.342543,0,"lose",59,1,60,60,0,1,5.2777,0,0,0,60,1.42067,2154,"2021-01-06 15:13:46.7061",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,1,1,"lottery_lose",-1,0.913241857285533,"BotR",-24,1
"35",194283,"control",0,0,"control",0,"Control","0","L","control",23825245,2,0.5,3,1,"BotR","BotL","surebet",0.721434,1.06525,36,"lose",60,1,61,60,0,1,4.59495,0,0,36,61,0.721434,2154,"2021-01-06 15:13:57.7250",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,0.235598884919806,"BotR",-24,0
"36",194283,"control",0,0,"control",0,"Control","0","L","control",23825255,0,0.5,3,1,"BotR","BotL","surebet",0.436708,0.988388,36,"lose",1,2,62,60,0,0,7.28096,0,0,36,62,0.436708,2154,"2021-01-06 15:14:10.7606",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.266377233482456,"BotR",-36,0
"37",194283,"control",0,0,"control",0,"Control","0","L","control",23825267,2,0.5,3,1,"BotR","BotL","surebet",0.455957,0.892286,36,"lose",2,2,63,60,0,1,6.94361,0,0,36,63,0.455957,2154,"2021-01-06 15:14:25.9035",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.223243506196038,"BotR",-24,0
"38",194283,"control",0,0,"control",0,"Control","0","L","control",23825289,8,0.5,3,1,"BotR","BotL","surebet",0.428609,1.91448,36,"win",3,2,64,60,0,0,7.63569,0,0,36,64,0.428609,2154,"2021-01-06 15:14:42.9278",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.285096931599348,"BotR",12,0
"39",194283,"control",0,0,"control",0,"Control","0","L","control",23825313,2,0.5,3,1,"BotR","BotL","surebet",0.402178,19.2985,36,"win",5,2,66,60,0,0,3.38441,0,0,36,66,0.402178,2154,"2021-01-06 15:15:28.3697",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.348747236330602,"BotR",-24,0
"40",194283,"control",0,0,"control",0,"Control","0","L","control",23825343,4,0.5,3,1,"BotR","BotL","lottery",0.689751,36.7709,0,"lose",7,2,68,60,0,1,4.85193,0,0,0,68,0.689751,2154,"2021-01-06 15:16:28.3824",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,1,0,"surebet",0,0.190688649878546,"BotR",-12,1
"41",194283,"control",0,0,"control",0,"Control","0","L","control",23825991,4,0.5,3,1,"BotR","BotL","surebet",0.690087,150.965,36,"win",10,2,73,60,0,1,6.23982,0,0,36,73,0.690087,2154,"2021-01-06 15:32:16.7067",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,9,"surebet",0,0.191175663581084,"BotR",-12,0
"42",194283,"control",0,0,"control",0,"Control","0","L","control",23826005,4,0.5,3,1,"BotR","BotL","surebet",0.476364,3.81747,36,"win",11,2,74,60,0,0,5.13462,0,0,36,74,0.476364,2154,"2021-01-06 15:32:33.0766",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.179459745143246,"BotR",-12,0
"43",194283,"control",0,0,"control",0,"Control","0","L","control",23826017,0,0.5,3,1,"BotR","BotL","surebet",0.338918,8.67816,36,"lose",12,2,75,60,0,0,4.37998,0,0,36,75,0.338918,2154,"2021-01-06 15:32:51.3718",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.519883822803203,"BotR",-36,0
"44",194283,"control",0,0,"control",0,"Control","0","L","control",23826115,0,0.5,3,1,"BotR","BotL","surebet",0.326126,4.46072,36,"lose",14,2,77,60,0,1,9.44295,0,0,36,77,0.326126,2154,"2021-01-06 15:34:47.7379",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,9,"surebet",0,-0.558358203257329,"BotR",-36,0
"45",194283,"control",0,0,"control",0,"Control","0","L","control",23826145,16,0.5,3,1,"BotR","BotL","lottery",0.550588,41.5254,192,"win",15,2,78,60,0,1,3.00364,0,0,192,78,0.550588,2154,"2021-01-06 15:35:40.6129",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.0346552149535477,"BotR",60,1
"46",194283,"control",0,0,"control",0,"Control","0","L","control",23826153,2,0.5,3,1,"BotR","BotL","surebet",1.20556,0.911042,36,"lose",16,2,79,60,0,1,5.17946,1,0,36,79,1.20556,2154,"2021-01-06 15:36:00.0921",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,192,0,1,"lottery_win",1,0.749057455243085,"BotR",-24,0
"47",194283,"control",0,0,"control",0,"Control","0","L","control",23826197,4,0.5,3,1,"BotR","BotL","surebet",0.858783,7.47767,36,"lose",18,2,81,60,0,2,6.91359,0,0,36,81,0.858783,2154,"2021-01-06 15:37:22.9823",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,9,"surebet",0,0.409874257727372,"BotR",-12,0
"48",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23846785,2,0.5,3,1,"BotR","BotL","surebet",0.281252,1.04377,36,"lose",7,1,7,48,0,1,6.11094,0,0,36,7,0.281252,2154,"2021-01-07 13:52:54.3139",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.706390948413994,"BotR",-24,0
"49",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23846815,8,0.5,3,1,"BotR","BotL","surebet",0.543827,0.514328,36,"win",9,1,9,48,0,0,4.86439,0,0,36,9,0.543827,2154,"2021-01-07 13:53:24.0733",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.0470108314457902,"BotR",12,0
"50",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23846839,2,0.5,3,1,"BotR","BotL","surebet",0.776598,3.42091,36,"lose",10,1,10,48,0,1,8.93061,0,0,36,10,0.776598,2154,"2021-01-07 13:53:44.1112",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.309280828947446,"BotR",-24,0
"51",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23846861,0,0.5,3,1,"BotR","BotL","surebet",2.24138,3.17977,36,"lose",11,1,11,48,0,2,7.0715,0,0,36,11,2.24138,2154,"2021-01-07 13:54:00.9224",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,1.36920501356511,"BotR",-36,0
"52",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23846881,16,0.5,3,1,"BotR","BotL","surebet",0.308149,1.66696,36,"lose",12,1,12,48,0,1,5.64058,0,0,36,12,0.308149,2154,"2021-01-07 13:54:15.5312",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.615058580788269,"BotR",60,0
"53",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23846895,8,0.5,3,1,"BotR","BotL","surebet",1.10922,0.733624,36,"win",13,1,13,48,0,1,4.21999,0,0,36,13,1.10922,2154,"2021-01-07 13:54:28.7245",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.665770331573959,"BotR",12,0
"54",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23846913,32,0.5,3,1,"BotR","BotL","lottery",0.342437,0.377641,384,"win",14,1,14,48,0,0,7.64842,0,0,384,14,0.342437,2154,"2021-01-07 13:54:44.7043",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.509554313841342,"BotR",156,1
"55",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23846937,32,0.5,3,1,"BotR","BotL","lottery",1.75071,3.34123,384,"win",15,1,15,48,0,3,6.83006,0,0,384,15,1.75071,2154,"2021-01-07 13:55:04.6169",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,384,1,1,"lottery_win",1,1.12213468590504,"BotR",156,1
"56",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23846957,4,0.5,3,1,"BotR","BotL","surebet",0.263148,1.73027,36,"lose",16,1,16,48,0,1,7.78375,0,0,36,16,0.263148,2154,"2021-01-07 13:55:21.2046",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,384,0,1,"lottery_win",1,-0.772925401475551,"BotR",-12,0
"57",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847635,16,0.5,3,1,"BotR","BotL","lottery",0.368462,0.479306,192,"win",20,1,21,48,0,0,9.11589,0,0,192,21,0.368462,2154,"2021-01-07 14:04:52.2277",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,24,1,1,"lottery_win",1,-0.436304427466208,"BotR",60,1
"58",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847689,2,0.5,3,1,"BotR","BotL","surebet",0.275268,1.61268,36,"win",22,1,23,48,0,1,8.42465,0,0,36,23,0.275268,2154,"2021-01-07 14:05:27.7708",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.727896844458459,"BotR",-24,0
"59",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847721,16,0.5,3,1,"BotR","BotL","lottery",0.293678,8.80824,0,"lose",23,1,24,48,0,1,9.68533,0,0,0,24,0.293678,2154,"2021-01-07 14:05:52.8392",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.66315808398654,"BotR",60,1
"60",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847759,2,0.5,3,1,"BotR","BotL","surebet",0.311384,0.742893,36,"win",25,1,26,48,0,0,9.02011,0,0,36,26,0.311384,2154,"2021-01-07 14:06:23.6496",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.604615135799224,"BotR",-24,0
"61",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847773,16,0.5,3,1,"BotR","BotL","lottery",0.400172,0.622578,0,"lose",26,1,27,48,0,0,3.09527,0,0,0,27,0.400172,2154,"2021-01-07 14:06:34.1297",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.353747558333975,"BotR",60,1
"62",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847793,0,0.5,3,1,"BotR","BotL","surebet",0.510349,2.71834,36,"win",27,1,28,48,0,1,6.43669,0,0,36,28,0.510349,2154,"2021-01-07 14:06:50.9056",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.110547207610463,"BotR",-36,0
"63",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847809,0,0.5,3,1,"BotR","BotL","surebet",0.324517,0.695438,36,"win",28,1,29,48,0,1,5.94747,0,0,36,29,0.324517,2154,"2021-01-07 14:07:02.3774",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.563304089956848,"BotR",-36,0
"64",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847829,32,0.5,3,1,"BotR","BotL","lottery",0.470895,0.929427,0,"lose",29,1,30,48,0,0,6.03626,0,0,0,30,0.470895,2154,"2021-01-07 14:07:16.0429",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.191006873790911,"BotR",156,1
"65",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847855,4,0.5,3,1,"BotR","BotL","surebet",0.464145,0.643346,36,"win",31,1,32,48,0,0,8.52393,0,0,36,32,0.464145,2154,"2021-01-07 14:07:48.4031",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.20544500961015,"BotR",-12,0
"66",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847881,32,0.5,3,1,"BotR","BotL","lottery",0.324196,2.03136,0,"lose",32,1,33,48,0,0,9.79496,1,0,0,33,0.324196,2154,"2021-01-07 14:08:15.7512",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.564293741855914,"BotR",156,1
"67",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847913,2,0.5,3,1,"BotR","BotL","surebet",1.65481,0.814162,36,"win",33,1,34,48,0,4,8.07501,0,0,36,34,1.65481,2154,"2021-01-07 14:08:52.5936",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,1.06579946457689,"BotR",-24,0
"68",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847927,0,0.5,3,1,"BotR","BotL","surebet",0.972213,0.696299,36,"lose",34,1,35,48,0,1,7.20975,0,0,36,35,0.972213,2154,"2021-01-07 14:09:08.4950",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.533932903237715,"BotR",-36,0
"69",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847947,8,0.5,3,1,"BotR","BotL","surebet",0.377344,0.200882,36,"win",35,1,36,48,0,0,9.82143,0,0,36,36,0.377344,2154,"2021-01-07 14:09:25.8334",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.412484774771743,"BotR",12,0
"70",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847961,0,0.5,3,1,"BotR","BotL","lottery",0.479293,0.200459,0,"lose",36,1,37,48,0,0,5.06086,0,0,0,37,0.479293,2154,"2021-01-07 14:09:37.8178",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,1,0,"surebet",0,-0.173329911591268,"BotR",-36,1
"71",194469,"muscimol",0.45,2,"infusion",1,"Left FOF + Left PPC","0.9","L",NA,23847977,2,0.5,3,1,"BotR","BotL","surebet",0.370337,3.23406,36,"lose",37,1,38,48,0,0,5.00324,0,0,36,38,0.370337,2154,"2021-01-07 14:09:53.4996",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.431228611105846,"BotR",-24,0
