"","rho1","rho2","rho3","rho4","rho5","rho6","rho7","rho8","sigma1","sigma2","sigma3","sigma4","sigma5","sigma6","sigma7","sigma8","omega_rational1","omega_rational2","omega_rational3","omega_rational4","omega_rational5","omega_rational6","omega_rational7","omega_rational8","omega_lottery1","omega_lottery2","omega_lottery3","omega_lottery4","omega_lottery5","omega_lottery6","omega_lottery7","omega_lottery8","omega_surebet1","omega_surebet2","omega_surebet3","omega_surebet4","omega_surebet5","omega_surebet6","omega_surebet7","omega_surebet8","lp__1","lp__2","lp__3","lp__4","lp__5","lp__6","lp__7","lp__8","dataset"
"59",0.695439371352557,0.731068206059611,0.537293939141904,0.365764709774541,0.52460999620624,0.612668202374217,0.463177609775865,0.491183775507044,1.52534582791556,2.08946119851432,1.52353094747376,0.527433423251063,0.745056405494029,1.01997112390469,1.01598653372938,1.01494646801646,0.822190480974971,0.79082569766292,0.826423583987185,0.85439857499495,0.671967295078242,0.681826116232509,0.968086362954483,0.86705646380543,0.142287176390535,0.178003286191831,0.0246458935820155,0.0824952828432249,0.161340601696642,0.224971156656084,0.00868856030239461,0.0997264496145414,0.0355223426344934,0.0311710161452483,0.1489305224308,0.0631061421618256,0.166692103225116,0.093202727111407,0.0232250767431223,0.0332170865800285,-132.36532584711,-138.360403906501,-100.326507715038,-111.281797263906,-149.254102882149,-147.978895083076,-91.5028105350713,-94.4639521730658,"Control"
"60",0.600869196756887,0.695035689483791,0.533145373119901,0.450736539241261,0.591171332144872,0.62117342901011,0.433889830428006,0.446840682100825,1.34164752640459,2.64971659858328,1.6247518460775,0.864498954087617,0.41071929853408,0.519389106499758,0.81948549807281,0.730837232682076,0.786093872710005,0.78364898764863,0.89328832017271,0.756744701254112,0.528486299534573,0.711718163414079,0.956383798027904,0.887907033516593,0.16619529982041,0.163224297687799,0.0412992856177677,0.0684161909532279,0.150994406439834,0.239511047083272,0.0288450947039576,0.0594623246795635,0.0477108274695848,0.0531267146635716,0.0654123942095221,0.17483910779266,0.320519294025593,0.048770789502649,0.0147711072681381,0.0526306418038435,-132.381692361186,-137.752798490046,-100.669726559624,-109.796315029589,-151.720632202367,-149.130498670958,-93.4303980985835,-94.7108423808866,"Control"
"61",0.80965825911421,0.665673725763088,0.464417627415091,0.459846500427274,0.561678770936167,0.607934848380219,0.483614327579854,0.472839253450896,3.44946972737195,2.26695527906788,0.92772610990312,1.1467129561636,1.18076745894987,0.608112707431539,1.06575212687114,0.586922395252072,0.792644680171879,0.805131381027831,0.925264263643185,0.853109716075999,0.618303477704331,0.66440075562444,0.959343885367139,0.924777234220841,0.144092163254103,0.188529031453419,0.0575492586578369,0.0271766942742933,0.190379249789669,0.279942312859364,0.0145438412884367,0.0598879899331868,0.0632631565740187,0.00633958751874936,0.0171864776989778,0.119713589649708,0.191317272506,0.0556569315161953,0.0261122733444245,0.0153347758459722,-131.892314728448,-138.579110824206,-100.894656214115,-110.65402356858,-152.841398923896,-149.709241881303,-89.7099620676381,-94.2002538218314,"Control"
"62",0.727544622783204,0.706760011703463,0.481715131605027,0.45176587195347,0.47409432999392,0.612373145236324,0.495936780047709,0.514380877644065,2.79052916065856,3.35523448026516,1.03622999611632,1.02824445416943,0.776369207409061,0.693576772491074,1.06050397609224,0.982519754437619,0.854589556246945,0.711818248482855,0.895942383014506,0.723692347429257,0.652369462887724,0.732965845239218,0.964220168904605,0.881000606360535,0.0913282159306445,0.242103690903168,0.0111917526723663,0.028560516171659,0.163745847041035,0.224616436228658,0.011188025380159,0.0902043399098153,0.054082227822411,0.0460780606139771,0.0928658643131278,0.247747136399084,0.183884690071241,0.0424177185321242,0.0245918057152356,0.0287950537296494,-131.273634501852,-138.448108777486,-100.398481680811,-110.70800768573,-149.849990745611,-148.624255670007,-89.8890230027039,-93.8889728910483,"Control"
"63",0.727040179916461,0.701760572494316,0.47231073424709,0.41024074563738,0.463511466863036,0.580324679077217,0.497615874678932,0.517400110310481,2.44288458202894,2.4555049936929,1.20700564953697,0.788808654487283,0.349798220778475,1.04858557344999,1.20089111562608,1.15777296548863,0.801154315729917,0.797265051291969,0.983167605729569,0.892701910811462,0.579308356302879,0.73614130907046,0.950340331485328,0.868801688384258,0.145232155778249,0.194417597159578,0.00898934573165621,0.0278983377789214,0.177956572115426,0.185157981907481,0.0156777307450178,0.0772589649275028,0.0536135284918339,0.0083173515484522,0.00784304853877471,0.0793997514096167,0.242735071581695,0.0787007090220591,0.0339819377696544,0.0539393466882388,-130.081828111614,-138.447511544447,-102.255509322505,-109.097895273186,-150.146592395774,-148.691368284959,-89.842121062431,-94.201816043519,"Control"
"64",0.675022788841037,0.784001752500805,0.458570084381639,0.41179358659026,0.502676297616873,0.689030720366104,0.511531173255874,0.468525055134498,1.40991777671528,4.35322644515995,0.852634415274273,0.8028891461529,0.854439343188323,1.31998211573378,1.19610164659128,0.712774387500716,0.806295684279649,0.765384240599434,0.927921096905915,0.913679994426849,0.739871712063619,0.724996976403634,0.925599493250687,0.912967912718735,0.158711904495649,0.215098330065291,0.0371549288373002,0.0236483019577112,0.117035665935989,0.174137238538588,0.00361482440979464,0.0785459731124468,0.034992411224702,0.0195174293352754,0.0349239742567845,0.0626717036154399,0.143092622000392,0.100865785057778,0.0707856823395188,0.00848611416881864,-131.933450542782,-139.317105001231,-99.5873688328,-109.722650026669,-150.104385385866,-150.184372568633,-91.7692581395962,-93.8497209789328,"Control"
"65",0.716037650953681,0.678697814802718,0.467964717141453,0.434407032570125,0.529758481657677,0.620721192630782,0.463671938046617,0.524205855209061,2.86622748435715,1.86963903509429,1.28540966784251,1.04834788762838,0.449048238382525,0.743662259797756,0.778451805630483,1.59350411645141,0.785036851966773,0.783687251005653,0.964475042680834,0.712925113534896,0.578027692924518,0.713142548096387,0.910516500884893,0.901591378453341,0.166055015357781,0.194927786319563,0.0299645829370571,0.0476046201950147,0.161650289047389,0.184277151486835,0.0369267480486047,0.0490053436711983,0.0489081326754453,0.0213849626747845,0.00556037438210847,0.239470266270089,0.260322018028093,0.102580300416777,0.0525567510665025,0.0494032778754603,-131.155596948719,-137.824215217917,-103.604333884122,-112.01459917552,-149.000762191729,-148.95911696366,-90.1834529828472,-96.1121303515695,"Control"
"66",0.737584411587443,0.751284206009822,0.537521765155657,0.427957944897289,0.506708077217705,0.642023745361451,0.455175991699674,0.484073001634248,2.3410909832319,3.23217156194033,1.60819700409609,0.688865293524261,0.58156516938952,0.516377001012875,0.863803343504148,0.445797776878757,0.772678620426558,0.775732431172833,0.961676738829405,0.831164441908494,0.696962715990921,0.723083726066986,0.903804486441797,0.839862651635006,0.16029948810795,0.19454048823975,0.00952861638241829,0.0381570662372196,0.15481361161337,0.235986467496649,0.0711861381807195,0.107867181225194,0.0670218914654923,0.0297270805874168,0.0287946447881765,0.130678491854286,0.148223672395709,0.0409298064363645,0.025009375377483,0.0522701671398001,-130.570127134962,-136.928845485815,-101.288776114278,-108.286924718268,-148.663068175025,-149.941935620315,-93.1560754815892,-95.0399972681805,"Control"
"67",0.693070407978631,0.614659122676048,0.483847191770055,0.427274368698185,0.514359801010856,0.569031678066063,0.475767005296889,0.539615106474542,2.19281697375298,1.37403985815918,0.998886085740698,0.94213788887958,0.738580608626874,1.23786602292579,1.02822260039004,0.984379086009065,0.82423092713644,0.706748184980951,0.898993343436944,0.901214134240196,0.687207448368023,0.751330328620986,0.963323945655444,0.888522869211313,0.161063379199365,0.245587371058983,0.0384020030255482,0.0111511621636041,0.109002714503871,0.158569268866398,0.00595814109824395,0.0763161303611289,0.0147056936641957,0.0476644439600661,0.0626046535375075,0.0876347035961999,0.203789837128106,0.0901004025126159,0.0307179132463116,0.0351610004275579,-132.353506189133,-139.190078161679,-98.7255324350464,-111.669950220007,-149.817411866281,-151.257408529106,-90.9142914660513,-94.6002792524352,"Control"
"68",0.770607679261819,0.670103711123118,0.511641785985141,0.386114822846079,0.470355442784007,0.715362790605682,0.50730074688542,0.462935310157454,2.82369329599599,2.90772439656705,1.32408650072941,0.689048213493691,0.383478668165138,1.79923210001486,0.92218832938737,0.634011280184829,0.809630250723111,0.808517028928101,0.858258193561063,0.84529216237197,0.64874500007512,0.707825431808379,0.905214545638176,0.916248968806941,0.151129025635413,0.183284327837222,0.0205123742633409,0.0438021548735269,0.174673824358443,0.155415924617276,0.0406697526236486,0.0574976861125363,0.0392407236414761,0.00819864323467728,0.121229432175596,0.110905682754503,0.176581175566437,0.136758643574345,0.0541157017381749,0.0262533450805232,-131.087085829957,-138.233062833952,-99.4019434870461,-109.678218416234,-148.343452867235,-152.313091871974,-91.0291557151424,-93.2219305169447,"Control"
"69",0.737212450600134,0.801997494490485,0.514792883709285,0.433184234197422,0.486191059572444,0.593183692219438,0.493575312338804,0.513407365909345,2.84636138770706,3.9657213007869,1.42024426415049,0.627385632124479,0.376332978671336,0.870504695254999,0.826853613443348,1.16031159801785,0.820064097093778,0.772629525053937,0.908429456336987,0.834935426661623,0.587669098014178,0.643583380176434,0.876824625159314,0.938016612611489,0.100382860631687,0.212107401266608,0.016668469364637,0.0509653466968799,0.161613323189503,0.221355430283545,0.0273945131112014,0.0223646139575366,0.0795530422745346,0.0152630736794551,0.074902074298376,0.114099226641497,0.250717578796319,0.13506118954002,0.0957808617294848,0.0396187734309741,-131.735725650749,-140.175374457474,-98.7860499722032,-108.796750897259,-149.186033513511,-149.73001612578,-91.4906437321432,-95.7608134218654,"Control"
"70",0.662329361197545,0.715206353061015,0.543686907283942,0.440061254184996,0.501635519234025,0.617969821340418,0.486352117353064,0.540752637895116,1.86810319130383,3.37996612979131,1.31079551374059,0.614683204936889,0.449605693042777,1.30821817752575,0.84270400390962,1.68909243999485,0.81270590643932,0.821497551668532,0.850844703790973,0.851228552349338,0.635969747519424,0.748655870924619,0.88761481780509,0.936435410333996,0.132035915930402,0.155548087099451,0.0144213592162738,0.0560386224255366,0.188902990566781,0.199737792912593,0.0439083889681463,0.0464734445577638,0.0552581776302788,0.022954361232017,0.134733936992753,0.0927328252251252,0.175127261913795,0.0516063361627885,0.0684767932267634,0.01709114510824,-130.816636728862,-137.175231449262,-101.319869611418,-110.227027624765,-149.138894665992,-148.325839802884,-90.5026508848706,-96.1300755684152,"Control"
"71",0.744390716734462,0.715447330368603,0.483004722553963,0.442457205257607,0.554215620106273,0.602869446945344,0.487550333362426,0.458193768696439,1.896562566395,2.11559928547389,1.16730114205348,0.916077928486306,0.38584153059696,0.63125040057446,1.2461734138096,0.631952396170115,0.764662123448227,0.814832968893508,0.912434872622454,0.923928995403231,0.656301557401544,0.675226192464222,0.98058930371884,0.910286258571287,0.163113281915567,0.157080592637459,0.0399004441757815,0.0369150636901821,0.105112497040811,0.22587148912173,0.0139218882242272,0.0687914761972548,0.0722245946362061,0.0280864384690323,0.0476646832017648,0.0391559409065864,0.238585945557646,0.0989023184140481,0.00548880805693236,0.0209222652314585,-132.088514288769,-139.311973275536,-99.0388943749451,-112.124237234746,-150.849404676612,-148.445883296155,-93.1543565057765,-92.9956325212569,"Control"
"72",0.794389749590849,0.66837290392981,0.542707954269472,0.377763515364254,0.456724675551831,0.570508565956405,0.48466235947018,0.476026179070824,3.97921781037788,1.99302221869606,1.18245213588576,0.714138182124054,0.553363427160454,0.90820355666299,0.982341706957434,0.638676265185726,0.82254759838952,0.710914543157108,0.941548014691126,0.918872117712913,0.706066044380369,0.81444386265133,0.869458206722068,0.894582390974875,0.111181793135106,0.258414161275255,0.0210182142874371,0.0294917115648958,0.112755060564914,0.172492079023812,0.0463458333767799,0.0737364179932214,0.0662706084753739,0.0306712955676365,0.0374337710214368,0.0516361707221909,0.181178895054717,0.0130640583248587,0.0841959599011524,0.0316811910319032,-132.06435475105,-137.321198426869,-104.448215122414,-111.112629248531,-150.570827759015,-153.309233486919,-91.1680973487968,-92.7708395383739,"Control"
"73",0.709124738115856,0.687497108725519,0.422304473992178,0.412609086642922,0.503680021406608,0.554804079708618,0.477873269124949,0.476984439438418,2.32184179430876,1.92730286147546,0.849941068909187,0.769182735359257,0.479860865111203,1.18514711327727,0.804583645591909,0.833379472910066,0.794540655102895,0.695692058453478,0.928619759485086,0.836617131137279,0.643615137925766,0.740025928308447,0.929209060564534,0.90138770644304,0.146211339121646,0.256314659987872,0.0551539345743623,0.0316951731433256,0.142959369252435,0.147983075913556,0.0496769898216897,0.0614274704235399,0.0592480057754592,0.0479932815586497,0.0162263059405515,0.131687695719395,0.213425492821799,0.111990995777997,0.0211139496137764,0.0371848231334201,-130.114906033619,-137.35413010736,-104.195900415654,-108.709771101843,-147.960725575525,-153.781722848248,-90.6790652406399,-92.7162648944283,"Control"
"74",0.70319808776425,0.696987443641142,0.480282897782145,0.409506593407908,0.503220855241391,0.580277316731599,0.497562805278642,0.499061025545093,1.3964326025517,1.52358038426775,1.2586733170724,0.575297688874262,0.668291153511351,0.963217942821915,1.02934308545304,1.11635756374283,0.76986866345194,0.715495732382082,0.962072564781187,0.838268656046139,0.772477988612904,0.681132261583247,0.94022502222728,0.966140868616533,0.182577978810939,0.266144949668522,0.0143019528215435,0.0363825048082005,0.129588235613285,0.234381020529587,0.00935567659461721,0.0302165249170239,0.0475533577371217,0.0183593179493953,0.0236254823972699,0.125348839145661,0.0979337757738113,0.0844867178871661,0.0504193011781027,0.00364260646644295,-132.539069085749,-138.983565167544,-99.8943663124604,-108.799079731175,-151.446613331094,-148.37956309708,-90.0636102365447,-96.9306551816359,"Control"
"75",0.646949109651467,0.680508294949312,0.491460765980578,0.404922765725957,0.543823877050673,0.607872687367762,0.499172662261693,0.418832758456884,2.03167863672535,2.21143254831388,1.21567579296054,0.853477558796081,0.48454529265966,1.08981081797694,0.989039396665174,0.522480148815365,0.805538434622232,0.791061379802002,0.925639412968754,0.856561614147748,0.634967366497466,0.795388435017379,0.927690967215817,0.88000304318055,0.119669162612893,0.189250673319368,0.041346875812634,0.050874829876652,0.156720390942224,0.146715564179605,0.0157986681138106,0.0952051390664198,0.0747924027648748,0.0196879468786301,0.0330137112186116,0.0925635559755996,0.20831224256031,0.0578960008030161,0.0565103646703721,0.02479181775303,-132.483787163743,-137.177504730167,-99.4570403795333,-110.068416147329,-148.550402340441,-149.93415883095,-89.8127102834051,-95.3395608532582,"Control"
"76",0.717567071785624,0.668830366896797,0.460419960460204,0.440720219534271,0.455469312506824,0.626490051937266,0.484038934370673,0.494826614668117,2.22871075806234,2.36060693511526,1.16121681344359,0.762492356945805,0.366969677711705,0.670315355549697,1.11596538545984,0.620373014109162,0.852786137794608,0.797047700678753,0.936624019528346,0.819340865412858,0.702166313568557,0.776514321889114,0.946753776901677,0.848467478048593,0.104199539649304,0.185650505425526,0.0288098252518895,0.0285237045832544,0.166934426096375,0.164648115554267,0.00407801674124066,0.0876618035429673,0.0430143225560883,0.0173017938957206,0.0345661552197648,0.152135430003888,0.130899260335067,0.0588375625566192,0.0491682063570821,0.0638707184084397,-131.301296947663,-137.130102572648,-100.427319041582,-109.013196174213,-148.929579151179,-149.887448453779,-91.557458230562,-94.0998905279466,"Control"
"77",0.744233135721705,0.657106743640361,0.464179180310623,0.4066241392711,0.511486425097318,0.647513852417836,0.48026114373088,0.478686253360607,3.53258461229233,1.16725835226275,0.900822243998508,0.721415440576907,0.565904839119986,1.43167961865761,0.875943005795675,0.549550465835354,0.855380470503325,0.762867032560961,0.841876614499946,0.854525892074491,0.607256449861749,0.669949694339795,0.961317723367829,0.872130282910855,0.101357665064356,0.190660622177751,0.0984443640328629,0.0484698000325921,0.162821225657187,0.232906150064087,0.0125802500128785,0.0797669878975601,0.0432618644323192,0.0464723452612882,0.0596790214671908,0.0970043078929168,0.229922324481064,0.0971441555961186,0.0261020266192928,0.0481027291915851,-131.548410974997,-140.622200531442,-103.207696156362,-108.341651328341,-148.353676152244,-149.189943912468,-90.252577798078,-93.4543604383794,"Control"
"78",0.580987511310372,0.666266312070062,0.477124261496363,0.445623249520331,0.480378003673394,0.576791820627778,0.480664274569426,0.479700910127346,1.86188459248122,2.65199538148443,1.09275844971896,0.6533042237632,0.478572474711717,1.07642016591186,0.941557135341636,0.758723598108812,0.840982944047353,0.719009379661697,0.913970381690202,0.788425519097494,0.642196960418442,0.721779192831522,0.956332714268468,0.890763171276935,0.126961383629673,0.234396627124433,0.0309386432451853,0.030359910648803,0.147976270117846,0.221079317305976,0.0131640193781168,0.0907406949121558,0.0320556723229742,0.0465939932138701,0.055090975064613,0.181214570253703,0.209826769463712,0.0571414898625013,0.0305032663534154,0.0184961338109093,-135.488904486942,-137.920708874495,-98.6531989697972,-110.201401186531,-148.012036802967,-148.54326226408,-89.686743696858,-93.2258849537764,"Control"
"79",0.657765997361399,0.705119217405742,0.513147813866255,0.451692616767567,0.544461950885944,0.627095604754809,0.468249187404159,0.489008270347506,1.20119294672788,2.5659672947926,1.30520400483304,0.802886192424769,0.409608784553784,0.434951859098988,0.860811637544968,0.816625233322034,0.822254189606078,0.757711333966885,0.931436442090583,0.814668694486649,0.622402507413634,0.682580575874141,0.921141461165865,0.868197566423564,0.157355178736861,0.206630240460472,0.00323582166876458,0.0319889151537555,0.163420229265694,0.24897889896057,0.00867615050165984,0.09429720541319,0.020390631657061,0.035658425572643,0.0653277362406521,0.153342390359596,0.214177263320672,0.0684405251652889,0.0701823883324747,0.0375052281632456,-134.164068120514,-136.363402307463,-101.134214143946,-109.090471377334,-148.692582166739,-149.478790869411,-91.8209696400215,-93.2308417136186,"Control"
"80",0.792866219212174,0.736730763580203,0.457846871301267,0.398317666674716,0.477179302843868,0.638488227197954,0.539089762987248,0.500342242995983,3.02173074073384,3.21700358749347,0.845116648811534,0.540665752649699,0.609884829514309,0.94137719139729,1.24362300603218,0.969422843661894,0.807871665808368,0.808876811817961,0.890167476298666,0.813669338335995,0.679784539806988,0.784621046573117,0.88863410093518,0.9140207759151,0.135871909556918,0.17991850161712,0.0890728271347736,0.0637635242098422,0.173891374023872,0.183137648310123,0.00946628788027966,0.0586862095196277,0.0562564246347133,0.0112046865649185,0.0207596965665607,0.122567137454162,0.14632408616914,0.03224130511676,0.10189961118454,0.0272930145652722,-131.390271753485,-138.096557050166,-103.065351796221,-108.31815702246,-148.819810428677,-150.268859158219,-92.199946648067,-92.793423650525,"Control"
"81",0.741406112793045,0.702249810084253,0.491124836437014,0.405027339855707,0.523226849818699,0.598993792708521,0.516138172079259,0.44166564099376,2.50759597026188,3.1653231571189,1.10890729320015,0.805972415938783,0.513426069587455,0.766707343917041,1.21073240523296,0.58282036010683,0.778827372145672,0.838380087959899,0.906222815518446,0.871924507796047,0.634485075913478,0.724412195080847,0.941243368299373,0.88953391995146,0.146384558126794,0.158423170540099,0.0316441651980354,0.0670096863268468,0.147103101754295,0.254026402503742,0.0114234810227578,0.0978220038384321,0.0747880697275342,0.00319674150000213,0.0621330192835184,0.0610658058771063,0.218411822332227,0.0215614024154114,0.0473331506778691,0.0126440762101079,-130.706595659418,-139.841145016853,-98.4470368707165,-110.766332793774,-148.173922081535,-151.439872904141,-90.0821103194934,-94.2339265776808,"Control"
"82",0.667782862462871,0.633728869104157,0.447688455774181,0.40283850228831,0.471259088301156,0.630024732474375,0.545102974497487,0.488527322039545,2.3827558575421,1.93405129776635,0.902004469622962,0.672397949670454,0.553481883960733,1.35562563704747,1.61651058131282,0.890962326784544,0.842210246294685,0.731988764444669,0.886204501079741,0.816790704428825,0.645947528532636,0.704864553326319,0.945381750795195,0.922246106786867,0.132568875926866,0.235149542744383,0.0475783780740266,0.0313766128616806,0.1280618321722,0.166205555817099,0.0220652964090707,0.0537491670931,0.0252208777784494,0.0328616928109483,0.066217120846232,0.151832682709494,0.225990639295164,0.128929890856581,0.0325529527957347,0.0240047261200332,-131.499347313,-137.663713607667,-100.652757660958,-109.333724134708,-149.673921099551,-150.295321257789,-92.8104126435212,-92.7853708016755,"Control"
"83",0.675945712107817,0.811230964107748,0.449904890325601,0.433657637504813,0.485472336886202,0.674042499192657,0.479169039507782,0.497298892814856,2.31782782030838,3.3495229562712,0.943442771310059,0.77883443915836,0.311391052295798,0.57175074609245,0.846600602479404,0.68040846346913,0.830307643147046,0.772228534880813,0.960959264507637,0.896633738040143,0.576036210545695,0.719337605143121,0.940115187222326,0.884605363169339,0.154217511513736,0.200106796542938,0.0128967068479286,0.0201073346066886,0.158516015243883,0.203202958138293,0.0127512518574389,0.0713227618502674,0.0154748453392186,0.0276646685762495,0.0261440286444349,0.0832589273531681,0.265447774210422,0.077459436718586,0.0471335609202347,0.0440718749803935,-132.3839898226,-139.523091615767,-101.168615244913,-110.429881969218,-150.263340386535,-150.066253044175,-90.4953710531368,-93.148969592399,"Control"
"84",0.723128358895936,0.767127607411896,0.504044513935676,0.427849300334944,0.443652671162652,0.649085419680546,0.502786989454986,0.424369124132785,2.85192237228127,3.02493907470849,1.26174147370587,0.692207922368044,0.443310432765863,0.279918063895209,1.12692190484556,0.525959900147044,0.86210460158874,0.723727914979616,0.921802181625388,0.7426802596679,0.701561170792403,0.604323052994275,0.957103381632031,0.8638456631169,0.100506663097475,0.257118948685631,0.0250601446969151,0.0782116252741161,0.139265515839228,0.277633399375254,0.0217044991620262,0.109591703589911,0.0373887353137847,0.019153136334753,0.0531376736776972,0.179108115057984,0.159173313368369,0.118043547630471,0.0211921192059428,0.0265626332931889,-130.920371474357,-139.493282634473,-98.4927035029206,-109.481747552845,-149.646768851153,-153.59078218515,-89.9314200801079,-95.2894553261309,"Control"
"85",0.684310260557324,0.6793418108488,0.476410067271831,0.393318275156564,0.518088869501785,0.540871867735994,0.482528172089646,0.511096434912508,1.62910352412838,1.56715086516935,1.01127913195554,0.537277484588768,0.799022192767027,0.859340897843785,0.919689040249659,0.615688550716786,0.811555023569523,0.757326002315986,0.912550267829715,0.841136216117757,0.604543494840973,0.690041931949654,0.90895714973448,0.915101000607259,0.160724324701743,0.214819943492734,0.0150403629454736,0.0611286454831406,0.213308902733495,0.247291191224206,0.0388501827812832,0.0643189933338037,0.0277206517287331,0.0278540541912808,0.0724093692248115,0.0977351383991022,0.182147602425532,0.0626668768261395,0.0521926674842372,0.020580006058937,-131.494043072137,-137.883758785825,-99.5838508618769,-108.372245753805,-151.792564434676,-149.850234232713,-89.7446756740201,-94.9798949114965,"Control"
"86",0.680883426648257,0.667742060465824,0.479981964199126,0.385257644525758,0.449111315137637,0.568369756593794,0.50863155352092,0.465771756005926,1.90210325188533,2.8160828139797,1.0588192991884,0.418750217460431,1.00509272873728,0.372458735379628,1.51097015489881,0.385946123625546,0.735680739006546,0.801854195157242,0.942753490230652,0.765406165201386,0.765601142123296,0.715034047661991,0.914414084641894,0.894952535115277,0.23001903696461,0.156363864550794,0.0332057482165231,0.0872519139464073,0.116903615527488,0.218989370869423,0.0484219955223357,0.060903810010038,0.0343002240288438,0.0417819402919639,0.0240407615528253,0.147341920852206,0.117495242349215,0.0659765814685862,0.0371639198357706,0.0441436548746846,-132.544307117093,-138.245421837062,-99.2773991968275,-110.131658344135,-152.450317344867,-151.658006737821,-94.8526955589474,-95.7836738298586,"Control"
"87",0.846661902736601,0.733292798576955,0.515975241338435,0.424125065046663,0.510167434637552,0.641812171629578,0.493591067474016,0.44690915582063,4.02624655323664,2.73726044243592,1.66311506955311,0.586817609850152,0.586069624502259,1.25712323552767,0.818847339145671,0.737647279950652,0.811316864913003,0.714333392476713,0.891218645489148,0.837573620304525,0.6071248676555,0.786809352275133,0.929690405235589,0.935486358056373,0.119576892147811,0.251540128368145,0.0165858125919816,0.0664323352715521,0.170541666824417,0.17243247814706,0.0254222111198685,0.0559011230290001,0.0691062429391863,0.0341264791551416,0.0921955419188708,0.0959940444239225,0.222333465520083,0.0407581695778068,0.0448873836445421,0.00861251891462698,-133.33265920732,-137.447539212154,-100.418581303379,-109.124172343382,-148.478701003472,-149.461046452451,-90.7145687047795,-94.5303445788777,"Control"
"88",0.707581976551506,0.672735004594853,0.488397120721122,0.398836412242399,0.520571603133313,0.589845220670517,0.494303584528827,0.449413772222105,2.28676446899947,1.63973594565678,0.897557859123804,0.644456102070047,1.28293524706015,0.654819179940107,1.08773466159927,0.571463998616854,0.822652725322175,0.641071672228299,0.896179694712638,0.831610813711428,0.694440035932057,0.699715202390878,0.946360747507209,0.926501184207725,0.113748565151319,0.305071217610575,0.0392696664868104,0.0677696220357481,0.122705107179996,0.223188190511546,0.0106772327117188,0.0514833268678565,0.0635987095265065,0.0538571101611267,0.0645506388005517,0.100619564252824,0.182854856887946,0.0770966070975755,0.042962019781072,0.0220154889244182,-130.856490635657,-139.669143845107,-99.5198741541577,-108.772655971606,-150.827946278114,-147.905199181923,-89.688641585584,-94.350113985116,"Control"
"89",0.720980923498532,0.79365249139626,0.545438547274478,0.431699402695335,0.596701023704653,0.658126885887529,0.493346869597252,0.477137407571702,2.05753160749004,3.45096748096114,1.76707729027875,0.604873751737129,0.820031291006617,0.993899329619619,1.04339580863425,0.660471456166134,0.867103450967362,0.73250712335476,0.865727940881023,0.834924411889961,0.540701957727345,0.713023021550375,0.979843971277852,0.873067263567146,0.109028715080281,0.226443155942188,0.00405901769885433,0.0404042382095133,0.16612547748987,0.201511604722904,0.0131638686966719,0.0908770454063987,0.0238678339523566,0.041049720703052,0.130213041420122,0.124671349900526,0.293172564782785,0.0854653737267213,0.0069921600254758,0.036055691026455,-132.810734122435,-138.363998562162,-102.060681052245,-109.040391275727,-152.218908134517,-148.566182266646,-91.422080069193,-92.9624363530745,"Control"
"90",0.7668275362396,0.756926809892401,0.481398525220061,0.427058478466786,0.494348673845881,0.578611344257448,0.515313405432168,0.466267502119052,3.79374624947977,2.48040697891315,1.24846778267738,0.761895671378203,0.432950611321839,1.6371755113933,1.26055008263297,1.14397987089493,0.917588190266466,0.754862664347808,0.944297770055832,0.822595687383123,0.671974602385131,0.766848629292351,0.969453019359674,0.965661032503226,0.071123325777515,0.216690896584757,0.0143230382832987,0.034901815636351,0.132393185387726,0.18417698371716,0.0141981974549344,0.0253348011762981,0.0112884839560195,0.0284464390674349,0.0413791916608696,0.142502496980526,0.195632212227144,0.048974386990489,0.0163487831853913,0.00900416632047545,-135.610958952915,-137.689915436623,-99.2729334840557,-108.280852951922,-148.184500991125,-151.456876221866,-90.957653670313,-97.7015750190005,"Control"
"91",0.696837701389761,0.691138286076987,0.491148301120102,0.437463984813209,0.51376801437334,0.613439526741528,0.502908051323574,0.438742607458872,2.98352189231607,1.86814686180708,1.27151352263456,0.646125116302894,0.769258170829443,1.16680817090849,1.24272968527049,0.672199111136769,0.813183136666321,0.706488047634843,0.975613902573946,0.861669742096023,0.635662129917584,0.754854795849238,0.900012980257651,0.896813169674339,0.117588786227904,0.246923717785893,0.0101677573057162,0.0592754186053593,0.160279421068953,0.189295220009095,0.0151485423599247,0.0990716442705883,0.069228077105775,0.0465882345792637,0.014218340120338,0.0790548392986173,0.204058449013462,0.0558499841416668,0.0848384773824248,0.00411518605507312,-132.18371291216,-137.182629848862,-100.725150138618,-110.397282696999,-148.88009829556,-148.03156605854,-90.7449744521616,-96.2443784539195,"Control"
